571,"VLR FATURA GLOBAL VILLAGE TELECOM LTDA REF. MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
572,"VLR HORAS REPOUSO REMUNERADO A PAGAR S/SALARIOS N/MES [DICDATAMESANOATUAL] [DICTEXTO]"
573,"VLR FATURA INTELIG TELECOM A PAGAR MÊS[DICDATAMESANO] [DICTEXTO]"
574,"VLR HORAS TRABALHADAS A PAGAR RF. MES [DICDATAMESANOATUAL] [DICTEXTO]"
575,"VLR INSS AUTONOMOS A PAGAR REF. MES [DICDATAMESANOATUAL] [DICTEXTO]"
576,"VLR FATURA S.A.E. SECRETARIA DE ÁGUA E ESGOTO A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
577,"VLR INSS RAT A PAGAR REF. MES [DICDATAMESANO] [DICTEXTO]"
578,"VLR INSS RETIDO A PAGAR S/NF. Nº[DICNUMERICO] DE [DICTEXTO]"
579,"VLR FATURA SANEPAR A PAGAR REF. MÊS [DICDATAMESANO] MATRÍCULA [DICNUMERICO] [DICTEXTO]"
580,"VLR INSS RETIDO S/FERIAS DE [DICTEXTO]"
581,"VLR FATURA TELEFONE GVT A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
582,"VLR IRRF RETIDO A PAGAR S/SALARIOS MES [DICDATAMESANOATUAL] [DICTEXTO]"
583,"VLR IRRF RETIDO A PAGAR S/RCT DE[DICTEXTO]"
584,"VLR FATURA TIM CELULAR A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
585,"VLR IRRF RETIDO S/AUTONOMOS MES[DICDATAMESANO] [DICTEXTO]"
586,"VLR IRRF RETIDO S/CONGRUA PE.[DICTEXTO] MES[DICDATAMESANO] [DICTEXTO]"
587,"VLR FATURA VIVO S/A A PAGAR MÊS [DICDATAMESANO] [DICTEXTO]"
588,"VLR IRRF RETIDO S/FERIAS DE [DICTEXTO]"
589,"VLR FÉRIAS A PAGAR MES [DICTEXTO]"
590,"VLR ISSQN RETIDO S/NF. Nº [DICNUMERICO] DE [DICTEXTO]"
591,"VLR INDENIZADO ADICIONAL A PAGAR S/RCT DE[DICTEXTO]"
592,"VLR INSS-TERCEIROS A PAGAR REF. MES [DICDATAMESANO] [DICTEXTO]"
593,"VLR INSS EMPRESA (OBRA) A PAGAR MÊS [DICDATAMESANO] [DICTEXTO]"
594,"VLR INSS 13º SALARIO RETIDO S/RCT DE [DICTEXTO]"
595,"VLR INSS RETIDO S/SALÁRIOS A PAGAR MÊS [DICDATAMESANO] [DICTEXTO]"
596,"VLR INSS DIFERANÇA FERIAS DESCONTADO S/SALARIOS A PAGAR"
597,"VLR INSS RETIDO S/13º SALÁRIO A PAGAR [DICDATAMESANO] [DICTEXTO]"
598,"VLR SALDO DEVEDOR S/SALARIOS MES [DICDATAMESANO] [DICTEXTO]"
599,"VLR SALDO SALARIO A PAGAR S/RCT DE [DICTEXTO]"
600,"VLR INSS RETIDO S/AUTONOMOS (FRETE) A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
601,"VLR SALDO SALARIO HORAS S/RCT A PAGAR DE [DICTEXTO]"
602,"VLR SAQUE PARA SUPRIMENTO DE CAIXA NO MÊS [DICDATAMESANO] [DICTEXTO]"
603,"VLR SEGURO DE VIDA (OBRA) A PAGAR MES [DICDATAMESANO] [DICTEXTO]"
604,"VLR SEGURO DE VIDA RETIDO S/RCT A PAGAR DE[DICTEXTO]"
605,"VLR SEGURO VIDA DESCONTADO S/SALARIOS (OBRA) A PAGAR"
606,"VLR INSS RETIDO S/RCT DE [DICTEXTO]"
607,"VLR SINDIMED (OBRA) A PAGAR REF. MES [DICDATAMESANO] [DICTEXTO]"
608,"VLR SUPRIMENTO DE CAIXA"
609,"VLR TRANSFERENCIA ENTRE CONTAS NO MÊS [DICDATAMESANO] [DICTEXTO]"
610,"VLR INSS RETIDO S/SALÁRIOS (OBRA) A PAGAR MÊS [DICDATAMESANO] [DICTEXTO]"
611,"VLR TRANSFERENCIA EXERCICIO ANTERIOR"
612,"VLR INSS S/FRETE RETIDO N/MÊS DE [DICTEXTO]"
613,"VLR TARIFA BANCARIA S/DUPLICATA Nº N[DICNUMERICO] [DICTEXTO]"
614,"VLR INSS TERCEIROS (OBRA) A PAGAR MÊS [DICDATAMESANO] [DICTEXTO]"
615,"VLR TROCO DO CHEQUE Nº [DICNUMERICO] [DICTEXTO]"
616,"VLR INSS EMPRESA A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
617,"VLR VALE MERCADO (OBRA0 A PAGAR MES[DICDATAMESANO]"
618,"VLR IOF S/APLICAÇÃO FINANCEIRA NO MÊS [DICDATAMESANO] [DICTEXTO]"
619,"VLR DESCONTO VALE TRANSPORTE S/RCT DE[DICTEXTO]"
620,"VLR DESCONTO VALE TRANSPORTE S/SALARIOS A PAGAR N/MES [DICDATAMESANO] [DICTEXTO]"
621,"VLR IRRF RETIDO S/13º SALÁRIO DE [DICTEXTO]"
622,"VLR DIFERENCA 13º SALARIO A PAGAR"
623,"VLR TRANSFERENCIA RESULTADO DO EXERCICIO [DICDATAMESANO] [DICTEXTO]"
624,"VLR IRRF RETIDO S/ADIANTAMENTO SALARIAL MÊS [DICDATAMESANO] [DICTEXTO]"
625,"VLR DEBITO IRRF S/APLICAÇÃO FINANCEIRA NO MÊS [DICDATAMESANO] [DICTEXTO]"
626,"VLR ISSQN RETIDO S/RPA AUTONOMO N/MÊS [DICDATAMESANO] [DICTEXTO]"
627,"VLR LICENÇA REMUNERADA A PAGAR S/SALÁRIOS MÊS[DICDATAMESANOATUAL] [DICTEXTO]"
628,"VLR MÉDIA 13º SALÁRIO S/RCT DE [DICTEXTO]"
629,"VLR MÉDIA ADICIONAL/EXTRAS/VANTAGENS A PAGAR S/SALÁRIO N/MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
630,"VLR MÉDIA GRATIFICAÇÃO 13º SALÁRIO A PAGAR MÊS[DICDATAMESANOATUAL] [DICTEXTO]"
631,"VLR MÉDIA HORAS ABONO N/MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
632,"VLR MÉDIA HORAS 13º SALÁRIO A PAGAR REF. MÊS[DICDATAMESANOATUAL] [DICTEXTO]"
633,"VLR MÉDIA HORAS FÉRIAS DE [DICTEXTO]"
634,"VLR MÉDIA HORAS FÉRIAS PROPORCIONAL S/RCT DE [DICTEXTO]"
635,"VLR MÉDIA LICENÇA MATERNIDADE A PAGAR MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
636,"VLR MÉDIA VALOR 13º SALÁRIO/[DICANO] A PAGAR"
637,"VLR MÉDIA FÉRIAS A PAGAR DE [DICTEXTO]"
638,"VLR MÉDIA VALOR 13º SALÁRIO ADIANTADO N/MÊS[DICDATAMESANOATUAL][DICTEXTO]"
639,"VLR MÉDIA VALOR ABONO A PAGAR S/FERIAS DE [DICTEXTO]"
640,"VLR MÉDIA VALOR FÉRIAS INDENIZADAS S/RCT DE [DICTEXTO]"
641,"VLR MULTA ESTABILIDADE A PAGAR [DICTEXTO]"
642,"VLR NF. Nº [DICNUMERICO] - [DICTEXTOCONTACRED] [DICTEXTO]"
643,"VLR NF. Nº [DICNUMERICO] NET REF. MÊS [DICDATAMESANO] A PAGAR [DICTEXTO]"
644,"VLR NOTA CONTABE LTDA A PAGAR REF. MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
645,"VLR PENSÃO ALIMENTICIA A PAGAR REF. MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
646,"VLR PIS FOLHA PGTO (OBRA) A PAGAR MÊS [DICDATAMESANOATUAL]"
647,"VLR PIS S/FOLHA A PAGAR REF. MÊS [DICDATAMESANOATUAL][DICTEXTO]"
648,"VLR REFLEXO EXTRAS S/RCT DE [DICTEXTO]"
649,"VLR REFLEXO HORAS EXTRA A PAGAR S/SALÁRIOS MÊS [DICDATAMESANOATUAL] [DICTEXTO]"
650,"VLR REPASSE AO CRAASAM CFE RECIBO REF. MÊS [DICDATAMESANO] [DICTEXTO]"
651,"VLR REPASSE AO JORNAL MARINGÁ MISSÃO N/MÊS [DICDATAMESANO] [DICTEXTO]"
652,"VLR REPASSE MENSALIDADE AO IFAMA REF. MÊS [DICDATAMESANO] [DICTEXTO]"
653,"VLR REPASSE MENSALIDADE AO SEMINARIO FILOSOFIA REF. MÊS [DICDATAMESANO] [DICTEXTO]"
654,"VLR REPASSE MENSALIDADE SEM. PROPEDEUTICO REF. MÊS [DICDATAMESANO] [DICTEXTO]"
655,"VLR REPASSE MENSALIDADE SEMINARIO TEOLOGIA REF. MÊS [DICDATAMESANO] [DICTEXTO]"
656,"VLR RESGATE APLICAÇÃO FINANCEIRA NO MÊS [DICDATAMESANO] [DICTEXTO]"
657,"VLR RETENÇÕES (PIS,COFINS,CSLL) A PAGAR S/NF. [DICTEXTO] DE  [DICTEXTOCONTADEBUPPER]"
658,"VLR RPA (AUTONOMOS) A PAGAR MÊS [DICTEXTO]"
659,"VLR SALÁRIO FAMÍLIA DED.S/INSS (OBRA) A PAGAR MÊS [DICDATAMESANO] [DICTEXTO]"
660,"VLR SALÁRIO FAMÍLIA DED. S/INSS A PAGAR S/RCT DE [DICTEXTO]"
661,"VLR SALÁRIO FAMÍLIA DED. S/INSS A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
662,"VLR SALÁRIO AFAST.P/ACIDENTE DE TRABALHO REF. MÊS [DICDATAMESANO] [DICTEXTO]"
663,"VLR SALÁRIO FAMILIA DEDUZIDO INSS S/FÉRIAS A PAGAR"
664,"VLR SALÁRIO MATERNIDADE A PAGAR [DICDATAMESANO] [DICTEXTO]"
665,"VLR SALÁRIO MATERNIDADE DED.S/INSS A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
666,"VLR SALÁRIO NORMAL S/RCT DE [DICTEXTO]"
667,"VLR SALÁRIO NOTURNO A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
668,"VLR SALÁRIO AFASTADO EMPRESA A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
669,"VLR SALÁRIOS (OBRA) A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
670,"VLR SALÁRIO NORMAL A PAGAR REF. MÊS [DICDATAMESANO] [DICTEXTO]"
671,"VLR SALDO DEVEDOR S/RCT DE [DICTEXTO]"
672,"N/RECBTO CAMPANHA [DICTEXTO] NO MÊS [DICDATAMESANO][DICTEXTO]"
673,"PGTO NF. Nº [DICTEXTO] DE [DICTEXTO]"
674,"PGTO NOTA CONTABE REF. MES [DICTEXTO]"
675,"VLR REF.INSS EMPRESA MES [DICDATAMESANO]"
676,"VLR REF.INSS RAT MES[DICDATAMESANO]"
677,"VLR REF.INSS TERCEIROS MES[DICDATAMESANO]"
678,"VLR IR RETIDO S/ NF Nº [DICNUMERICO] DE [DICTEXTO]"
679,"VLR [DICTEXTO]  [DICTEXTO]"
680,"VLR DESCONTO ADIANTAMENTO 1ª PARCELA 13º SALÁRIO/[DICANO] [DICTEXTO]"
681,"VLR INSS TERCEIROS A PAGAR MÊS [DICDATAMESANO] [DICTEXTO]"
682,"PGTO PRO LABORE [DICDATAMESANO] DE [DICTEXTO]"
683,"VLR CONTRIBUIÇÃO SOCIAL 10% FGTS CFE RCT DE:[DICTEXTO]"
684,"N/RECEBIMENTO CONTRIBUIÇÕES AO TELEMARKETING REF MES:[DICDATAMESANO]  [DICTEXTO]"
685,"VLR BONIFICAÇÃO DE MERCADORIA CFE NF:[DICTEXTO]"
686,"VLR RETENÇÃO REF. NF:[DICTEXTO]"
687,"N/RECBTO [DICTEXTO]"
688,"PGTO CONGRUA [DICTEXTO]"
689,"N/RECEBIMENTO CAMPANHA ""EU E MINHA CASA SERVIMOS AO SENHOR"" CF RECIBO Nº.[DICTEXTO]"
690,"PGTO SEGURO CFE APÓLICE [DICNUMERICO] A [DICTEXTO] REF. PARCELA [DICTEXTO]"
691,"VLR PROVISÃO P/FERIAS REF MES:[DICDATAMESANO]"
692,"VLR PROVISÃO P/INSS EMPRESA S/FÉRIAS MES:[DICDATAMESANO]"
693,"VLR PROVISÃO INSS TERCEIROS S/FÉRIAS MES:[DICDATAMESANO]"
694,"VLR PROVISÃO FGTS S/FÉRIAS MES:[DICDATAMESANO]"
695,"VLR PROVISÃO PIS S/FÉRIAS MES:[DICDATAMESANO]"
696,"VLR PROVISÃO S/13º SALARIOS REF MES:[DICDATAMESANO]"
697,"VLR PROVISÃO INSS EMPRESA S/13º SALARIO MES:[DICDATAMESANO]"
698,"VLR PROVISÃO INSS TERCEIROS S/13º SALARIOS MES:[DICDATAMESANO]"
699,"VLR PROVISÃO FGTS S/13º SALARIO MES:[DICDATAMESANO]"
700,"VLR PROVISÃO PIS S/13º SALARIO MES:[DICDATAMESANO]"
701,"VLR AJUSTE PROVISÃO FÉRIAS MES:[DICDATAMESANO] DE:[DICTEXTO]"
702,"VLR AJUSTE PROVISÃO INSS EMPRESA S/FÉRIAS REF MES:[DICDATAMESANO][DICTEXTO]"
703,"VLR AJUSTE PROVISÃO INSS TERCEIROS S/FÉRIAS MES:[DICDATAMESANO][DICTEXTO]"
704,"VLR AJUSTE PROVISÃO FGTS S/FÉRIAS MES:[DICDATAMESANO] DE:[DICTEXTO]"
705,"VLR AJUSTE PROVISÃO PIS S/FÉRIAS REF MES:[DICDATAMESANO][DICTEXTO]"
706,"VLR REVERSÃO PROVISÃO INSS EMPRESA S/FERIAS MES:[DICDATAMESANO] DE:[DICTEXTO]"
707,"VLR REVERSÃO INSS TERCEIROS S/FÉRIAS MES:[DICDATAMESANO] DE:[DICTEXTO]"
708,"VLR REVERSÃO PROVISÃO FGTS S/FÉRIAS MES:[DICDATAMESANO] DE:[DICTEXTO]"
709,"N/RECEBIMENTO CONTRIBUIÇÕES AMIGOS DA TV CF:[DICTEXTO]"
710,"N/RECEBIMENTO PATROCINIO JORNAL MARINGA MISSAO N/MES [DICDATAMESANO]"
711,"VLR INSS RETIDO S/ NF Nº [DICTEXTO] DE [DICTEXTOCONTADEBUPPER]"
712,"VLR ISS RETIDO S/ NF Nº [DICTEXTO] DE [DICTEXTOCONTADEBUPPER]"
713,"N/RECEBIMENTO REPASSE DA CURIA REF.CONTRIBUICAO DAS PAROQUIAS N/MES [DICDATAMESANO]"
714,"VLR IRRF RETIDO S/ NF Nº [DICTEXTO] DE [DICTEXTOCONTADEBUPPER]"
715,"VLR PIS/COFINS/CSLL RETIDO S/ NF Nº [DICTEXTO] DE [DICTEXTOCONTADEBUPPER]"
716,"PGTO ISS RETIDO S/ NF Nº [DICTEXTO] DE [DICTEXTO]"
717,"PGTO PIS/COFINS/CSLL RETIDO S/ NF Nº [DICTEXTO] DE [DICTEXTO]"
718,"VLR DEPRECIAÇÃO S/EQUIPAMENTOS PROC.DE DADOS N/MES:[DICDATAMESANO]"
719,"VLR DEPRECIAÇÃO S/MOVEIS E UTENSILIOS NO MES:[DICDATAMESANO]"
720,"VLR DEPRECIAÇÃO S/MAQ.APARELHOS E EQUIPAMENTOS N/MES:[DICDATAMESANO]"
721,"PGTO JUROS/MULTA  S/IRRF CFE DARF REF A NF. [DICNUMERICO] [DICTEXTO]"
722,"N/RECEBIMENTO MENSALIDADE [DICTEXTO] REF.MES [DICDATAMESANO]"
723,"N/RECEBIMENTO CUSTAS PROCESSO NULIDADE MATRIMONIAL DE  [DICTEXTO]"
724,"N/RECEBIMENTO PATROCINIO DO JORNAL [DICTEXTO]"
725,"VLR BAIXA ADTO A [DICTEXTOCONTADEBUPPER] EM [DICTEXTO]"
726,"PGTO IRRF S/RCT DE [DICTEXTO] [DICTEXTO]"
727,"PGTO IRRF [DICTEXTO] [DICTEXTO]"
728,"N/RECEBIMENTO CRÉDITO REF. [DICTEXTO] [DICDATAMESANO]"
729,"PGTO FATURA S.A.E. SECRETARIA DE ÁGUA E ESGOTO REF. MÊS [DICDATAMESANO] MATRÍCULA Nº[DICTEXTO]"
730,"VLR INSS FUNRURAL A PAGAR S/NF Nº [DICTEXTO] DE [DICTEXTO]"
731,"PGTO ADIANTAMENTO DE FÉRIAS P/[DICTEXTO]"
732,"VLR DEBITO DESPESAS C/COBRANÇA BANCARIA NO MES:[DICDATAMESANO]"
733,"VLR AJUSTE PROVISÃO P/13º SALARIO REF MES:[DICDATAMESANO][DICTEXTO]"
734,"VLR AJUSTE PROVISÃO INSS EMPRESA S/13º SALARIO REF MES:[DICDATAMESANO][DICTEXTO]"
735,"VLR AJUSTE PROVISÃO INSS TERCEIROS S/13º SALARIOS REF MES:[DICDATAMESANO][DICTEXTO]"
736,"VLR AJUSTE PROVISÃO FGTS S/13º SALARIO REF MES:[DICDATAMESANO][DICTEXTO]"
737,"VLR AJUSTE PROVISÃO PIS S/13º SALARIO REF MES:[DICDATAMESANO][DICTEXTO]"
738,"VLR REVERSÃO PROVISÃO P/13º SALARIO MES:[DICDATAMESANO]"
739,"VLR REVERSÃO PROVISÃO INSS EMPRESA S/13º SALARIO MES:[DICDATAMESANO]"
740,"VLR REVERSÃO PROVISÃO INSS TERCEIROS S/13º SALARIO MES:[DICDATAMESANO]"
741,"VLR REVERSÃO PROVISÃO FGTS S/13º SALARIO REF MES:[DICDATAMESANO]"
742,"VLR REVERSÃO PROVISÃO PIS S/13º SALARIO REF MES:[DICDATAMESANO]"
743,"ENTRADA DE MERCAD. EM CONSIGNAÇÃO CFE NF.[DICNUMERICO] [DICTEXTO]"
744,"DEVOLUÇÃO DE MERCAD. REC. EM CONSIGNAÇÃO CFE NF.[DICNUMERICO][DICTEXTO]"
745,"VLR DESAGIO S/OPERACAO PARA A EMPRESA [DICTEXTO] DIA [DICDATA]"
746,"VLR IOF A RECOLHER S/OPERACAO CFE RELATORIO MES [DICDATAMESANO]"
747,"VLR LIQUIDO DE RECEITAS DE FATURIZAÇÃO CFE RELATORIO MES [DICDATAMESANO]"
748,"VLR LIQUIDO PARA A EMPRESA [DICTEXTO] DIA [DICDATA]"
749,"VLR REF RECEBTO TITULO Nº [DICTEXTO] VENC [DICTEXTO]"
750,"VLR REF RECEBTO CHEQUE [DICTEXTO] VENC [DICTEXTO]"
751,"PGTO CFE BOLETO Nº [DICTEXTO] DE [DICTEXTO]"
752,"VLR ALUGUEL PREDIAL A PAGAR REF MES:[DICDATAMESANO] P/[DICTEXTO] - CPF:[DICNUMERICO]"
753,"VLR ICMS S/ BONIFICAÇÕES/AMOSTRAS RECEBIDAS [DICDATAMESANOATUAL]"
754,"VLR DESPESA C/ FRETE S/ NF[DICNUMERICO][DICTEXTOCONTACRED]"
755,"PGTO DARF SIMPLES REF MES [DICDATAMESANOATUAL]"
756,"ICMS S/ DESPESA C/ FRETE S/ NF[DICNUMERICO]"
757,"N/RECBTO PREST. SERVICOS A VISTA N/MES [DICDATAMESANOATUAL]"
758,"ENTRADA DE BENS EM COMODATO REF. NF [DICTEXTO]"
759,"PGTO CONHECIMENTO DE FRETE Nº [DICNUMERICO] [DICTEXTOCONTADEBUPPER]"
760,"VLR MEDIA VALOR 13º SALARIO S/ RCT DE [DICTEXTO]"
761,"VLR ADICIONAL FERIAS PROPORCIONAL S/RCT DE [DICTEXTO]"
762,"VLR MEDIA VALOR FERIAS PROPORCIONAIS S/RCT DE [DICMEMO]"
763,"VLR GRATIFICAÇÃO A PAGAR S/RCT DE [DICMEMO]"
764,"VLR VALE TRANSPORTE DESCONTADO S/RCT DE [DICTEXTO]"
765,"VLR ANUÊNIO A PAGAR REF. MES [DICDATAMESANO] [DICTEXTO]"
766,"VLR [DICTEXTOCONTADEB] [DICDATAMESANO]"
767,"VLR  [DICTEXTOCONTACREDUPPER] [DICDATAMESANO]"
768,"ICMS S/ MERCAD. P/ DEMONSTRAÇÃO [DICDATAMESANOATUAL]"
769,"VLR REF. DESP. ACESSÓRIA CFE NF Nº [DICNUMERICO]"
770,"VLR REF. ICMS S/ DESP. ACESSÓRIAS"
771,"VLR ASSIDUIDADE A PAGAR REF MÊS [DICDATAMESANO]"
772,"PGTO A SANTA CASA REF. A PLANO DE SAUDE A [DICTEXTO]"
773,"VLR REF.DEBITO DESPESAS BANCARIAS N/MES"
774,"PGTO REF. DESPESAS COM VALE TRANSPORTES NO MES [DICTEXTO]"
775,"PGTO REF.CONTRIBUIÇÃO CONFEDERATIVA MES [DICDATAMESANO]"
776,"PGTO REF.CONTRIBUIÇÃO SINDICAL PATRONAL [DICANO] AO [DICTEXTO]"
777,"VLR REF.APLICAÇÃO FINANCEIRA N/MES"
778,"VLR REF.RESGATE APLICAÇÃO FINANCEIRA N/MES"
779,"VLR REF.RENDIMENTOS DE APLICAÇÕES FINANCEIRAS NO MÊS [DICDATAMESANO]"
780,"VLR REF.IRF RETIDO S/RENDIMENTOS APLICAÇÕES FINANCEIRAS NO MÊS"
781,"VLR REF.TRANSFERENCIA ENTRE CONTAS [DICTEXTO] [DICTEXTO]"
782,"PGTO REF. FATURA TIM CELULAR MES [DICDATAMESANO] [DICTEXTO]"
783,"PGTO REF.CONTRIBUIÇÃO SINDICAL MES [DICDATAMESANO]"
784,"PGTO REF.DESPESAS C/CARTORIOS MES [DICTEXTO]"
785,"PGTO REF.SEGURO DE VIDA EM GRUPO N/MES"
786,"PGTO REF.DESPESAS C/COMBUSTIVEIS E LUBRIFICANTES N/MES"
787,"VLR REF.CHEQUES EMITIDOS N/MES [DICDATAMESANO]"
788,"PGTO REF.DARF PATRIMONIO DE AFETAÇÃO MES[DICDATAMESANO] [DICTEXTO]"
789,"PGTO REF.IRF S/NOTA FISCAL N.[DICTEXTO]"
790,"PGTO REF.FATURA COPEL MES [DICDATAMESANO]"
791,"PGTO REF.SALARIOS E ORDENADOS MES [DICDATAMESANO] [DICTEXTO]"
792,"PGTO REF.ALUGUEL MES [DICDATAMESANO] [DICTEXTO]"
793,"PGTO REF.ADIANTAMENTO ESPECIAL DE SALARIOS MES [DICDATAMESANO] DE [DICTEXTO]"
794,"COMPRA P/ OBRAS CFE NF Nº [DICNUMERICO] DE [DICTEXTO] [DICEDITORMEMO]"
795,"VLR REF. NOTA FISCAL Nº [DICNUMERICO] DE [DICTEXTOCONTACRED]"
796,"PGTO REF.FGTS CFE GFIP MES [DICDATAMESANO]"
797,"PGTO REF.ADIANTAMENTO DE SALARIOS MES [DICDATAMESANO]"
798,"PGTO REF.FATURA SANEPAR MES [DICDATAMESANO]"
799,"PGTO REF.PIS FATURAMENTO MES [DICDATAMESANO]"
800,"PGTO REF.ISSQN MES [DICDATAMESANO] [DICTEXTO]"
801,"PGTO REF.ISSQN S/NOTAS FISCAIS N. [DICNUMERICO] [DICTEXTO]"
802,"PGTO IOF S/OPERAÇÃO CFE DARF REF [DICTEXTO]"
803,"PGTO JUROS/MULTA S/IOF S/OPERAÇÃO REF [DICTEXTO]"
804,"PGTO REF.COFINS MES [DICDATAMESANO]"
805,"PGTO REF.FATURA GVT MES [DICDATAMESANO] [DICTEXTO]"
806,"PGTO REF.FATURA EMBRATEL MES [DICDATAMESANO]"
807,"PGTO REF.MENSALIDADE SINDUSCON-NOR MES [DICDATAMESANO] [DICTEXTO]"
808,"PGTO REF.MENSALIDADE ACIM MES [DICDATAMESANO] [DICTEXTO]"
809,"PGTO REF.MENSALIDADE SINDIMED MES [DICDATAMESANO]"
810,"PGTO REF.MENSALIDADE SECONCI MES [DICDATAMESANO]"
811,"PGTO REF.DESPESAS C/VALE TRANSPORTES N/MES"
812,"PGTO REF.DESPESAS C/CONCORRECIAS E LICITAÇÕES N/MES"
813,"PGTO [DICTEXTOCONTADEB] [DICNUMERICO]"
814,"N/RECEBIMENTO CONTRIBUIÇÕES CLUBE DO OUVINTE CF [DICTEXTO]"
815,"VLR REF.APROPRIAÇÃO DE PARCELA REC.[DICTEXTOCONTADEB]"
816,"VLR REF.N/REC.VARIAÇÃO MONETARIA ATIVA S/PARCELA APTO [DICTEXTO]"
817,"VLR REF.DARF PATRIMONIO DE AFETAÇÃO A PAGAR MES [DICDATAMESANO] [DICTEXTO]"
818,"PGTO ICMS CFE GR-PR REF MÊS [DICDATAMESANOANTERIOR]"
819,"VLR. DESCONTO VALE ALIMENTAÇÃO S/SALARIOS [DICDATAMESANO] [DICTEXTO]"
820,"PGTO ADIANTAMENTO SALARIAL REF MÊS [DICDATAMESANO] [DICTEXTO]"
821,"PGTO REF.IRPJ PRESUMIDO TRIMESTRE [DICTEXTO]"
822,"PGTO REF.CONTRIBUIÇÃO SOCIAL PRESUMIDA TRIMESTRE [DICTEXTO]"
823,"VLR REF.N/REC.PARCELA [DICTEXTOCONTACREDUPPER]"
824,"VLR FRETE S/ COMPRAS DE MERCADORIAS CFE NF [DICNUMERICO] [DICTEXTO]"
825,"VLR FERIAS A PAGAR DE [DICTEXTO]"
826,"VLR REVERSÃO PROVISÃO FÉRIAS REF MES:[DICTEXTO]"
827,"VLR REVERSÃO PROVISÃO 13º SALARIO REF MES:[DICTEXTO]"
828,"VLR REVERSÃO PROVISÃO INSS TERCEIROS S/FÉRIAS MES:[DICTEXTO]"
829,"VLR REVERSÃO PROVISÃO PIS S/FÉRIAS MES:[DICTEXTO]"
830,"VLR RPA (AUTONOMOS) A PAGAR MÊS [DICDATAMESANO] [DICTEXTO]"
831,"VLR ADIANTAMENTO SALARIAL A PAGAR REF MÊS [DICDATAMESANO]"
832,"VLR REF RECEBIMENTO DO CARTÃO REDECARD N/MÊS [DICDATAMESANO]"
833,"VLR REF RECEBIMENTO CARTAO REDESHOP N/MES [DICDATAMESANO]"
834,"VLR HORAS EXTRAS A PAGAR S/SALARIOS REF MÊS [DICDATAMESANO] [DICTEXTO]"
835,"VLR DESCONTO CONTR.CONFEDERATIVA S/SALÁRIOS REF MÊS [DICDATAMESANO]"
836,"VLR REF RECEBIMENTO DO CARTAO COOPER CRED N/MES [DICDATAMESANO]"
837,"VLR REF RECEBIMENTO DO CARTAO TICKET CAR N/MES [DICDATAMESANO]"
838,"VLR REF RECEBIMENTO DO CARTAO VISA ELECTRON [DICDATAMESANO] [DICTEXTO]"
839,"VLR REF RECEBIMENTO DO CARTAO VISA VALE N/MES [DICDATAMESANO]"
840,"VLR DEBITO PGTO GARANTIDA Nº 96 165779.2 N/MES [DICDATAMESANO]"
841,"VLR REF RECEBIMENTO DO CARTAO MINASCRED N/MES [DICDATAMESANO]"
842,"VLR CREDITO REF VLR LIBERADO GARANTIDA Nº 97 269742.7 N/MES [DICDATAMESANO]"
843,"VLR REF RECEBIMENTO DO CARTAO VISANET N/MES[DICDATAMESANO]"
844,"VLR DEBITO REF VLR PAGO GARANTIDA Nº 97 269742.7 N/MES [DICDATAMESANO]"
845,"VLR REF RECEBIMENTO DO CARTAO GOODCARD N/MES [DICDATAMESANO]"
846,"VLR REF DEPOSITOS EFETUADOS N/MES [DICDATAMESANO]"
847,"VLR REVENDA DE COMBUSTIVEIS A PRAZO [DICTEXTOCONTADEBUPPER] N/MES[DICDATAMESANO]"
848,"VLR REVERSÃO SALARIAL DESC. S/SALARIOS CFRE FOLHA PGTO MES [DICDATAMESANO] [DICTEXTO]"
849,"PGTO ALUGUEL REF. MÊS: [DICDATAMESANO] PARA [DICTEXTO] CPF: [DICNUMERICO] [DICTEXTO]"
850,"N/RECBTO VENDAS DE MERCADORIAS A VISTA NO DIA [DICNUMERICO] [DICTEXTO]"
851,"VLR VENDAS DE MERCADORIAS A PRAZO NO DIA [DICTEXTO]"
852,"VLR IRPJ ESTIMATIVA MENSAL MÊS [DICDATAMESANO]"
853,"VLR CSLL ESTIMATIVA MENSAL MÊS [DICDATAMESANO]"
854,"VLR [DICTEXTOUPPER] [DICDATAMESANO]"
855,"PGTO NF. Nº [DICTEXTO] DE [DICTEXTOCONTADEB] [DICTEXTO]"
